Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
4.0,1.0,5.0,2.0,32.0,0.0,0.0,0.0
4.0,1.0,6.0,1.0,39.0,0.0,1.0,0.0
4.0,1.0,7.0,2.0,52.0,1.0,0.0,0.496
4.0,1.0,8.0,1.0,36.0,1.0,0.0,0.326
4.0,1.0,9.0,2.0,29.0,0.0,0.0,0.0
4.0,1.0,10.0,2.0,48.0,1.0,0.0,0.537
4.0,1.0,11.0,1.0,33.0,0.0,1.0,0.0
4.0,1.0,12.0,2.0,31.0,0.0,0.0,0.0
4.0,1.0,13.0,1.0,22.0,1.0,1.0,0.519
4.0,1.0,14.0,2.0,25.0,0.0,0.0,0.0
4.0,1.0,15.0,2.0,26.0,1.0,1.0,0.813
4.0,1.0,16.0,1.0,14.0,1.0,1.0,0.307
4.0,1.0,17.0,2.0,24.0,1.0,1.0,0.39399999999999996
4.0,1.0,18.0,1.0,41.0,0.0,1.0,0.0
4.0,1.0,19.0,1.0,34.0,0.0,1.0,0.0
4.0,1.0,20.0,2.0,50.0,0.0,1.0,0.0
4.0,1.0,21.0,2.0,46.0,0.0,1.0,0.0
4.0,1.0,22.0,2.0,28.0,1.0,1.0,0.307
4.0,1.0,23.0,2.0,23.0,1.0,1.0,0.317
4.0,1.0,24.0,1.0,37.0,0.0,1.0,0.0
4.0,1.0,25.0,1.0,13.0,1.0,1.0,0.513
4.0,1.0,26.0,1.0,35.0,0.0,1.0,0.0
4.0,1.0,27.0,2.0,27.0,0.0,0.0,0.0
4.0,1.0,28.0,1.0,42.0,0.0,1.0,0.0
4.0,1.0,29.0,2.0,49.0,1.0,0.0,0.8909999999999999
4.0,1.0,30.0,1.0,38.0,0.0,1.0,0.0
4.0,1.0,31.0,1.0,19.0,1.0,1.0,0.401
4.0,1.0,32.0,1.0,20.0,0.0,0.0,0.0
4.0,1.0,33.0,1.0,17.0,1.0,1.0,0.517
4.0,1.0,34.0,1.0,21.0,1.0,1.0,0.627
4.0,1.0,35.0,1.0,15.0,0.0,0.0,0.0
4.0,1.0,36.0,2.0,51.0,0.0,1.0,0.0
4.0,1.0,37.0,2.0,43.0,0.0,1.0,0.0
4.0,1.0,38.0,2.0,47.0,1.0,0.0,0.7759999999999999
4.0,1.0,39.0,2.0,44.0,0.0,1.0,0.0
5.0,2.0,0.0,2.0,31.0,1.0,1.0,0.418
5.0,2.0,1.0,1.0,42.0,1.0,0.0,0.5870000000000001
5.0,2.0,2.0,1.0,17.0,1.0,1.0,0.5579999999999999
5.0,2.0,3.0,2.0,28.0,1.0,1.0,0.41
5.0,2.0,4.0,2.0,23.0,0.0,0.0,0.0
5.0,2.0,5.0,1.0,15.0,1.0,1.0,0.369
5.0,2.0,6.0,1.0,35.0,0.0,1.0,0.0
5.0,2.0,7.0,2.0,46.0,0.0,1.0,0.0
5.0,2.0,8.0,1.0,13.0,1.0,1.0,0.384
5.0,2.0,9.0,2.0,24.0,1.0,1.0,0.507
5.0,2.0,10.0,2.0,27.0,1.0,1.0,0.598
5.0,2.0,11.0,1.0,14.0,1.0,1.0,0.662
5.0,2.0,12.0,2.0,47.0,1.0,0.0,0.8759999999999999
5.0,2.0,13.0,1.0,21.0,1.0,1.0,0.38299999999999995
5.0,2.0,14.0,2.0,25.0,0.0,0.0,0.0
5.0,2.0,15.0,1.0,37.0,0.0,1.0,0.0
5.0,2.0,16.0,2.0,29.0,0.0,0.0,0.0
5.0,2.0,17.0,1.0,22.0,0.0,0.0,0.0
5.0,2.0,18.0,2.0,45.0,0.0,1.0,0.0
5.0,2.0,19.0,1.0,40.0,0.0,1.0,0.0
5.0,2.0,20.0,1.0,38.0,0.0,1.0,0.0
5.0,2.0,21.0,2.0,32.0,1.0,1.0,0.233
5.0,2.0,22.0,1.0,18.0,0.0,0.0,0.0
5.0,2.0,23.0,2.0,50.0,0.0,1.0,0.0
5.0,2.0,24.0,1.0,39.0,0.0,1.0,0.0
5.0,2.0,25.0,1.0,19.0,0.0,0.0,0.0
5.0,2.0,26.0,1.0,16.0,1.0,1.0,0.684
5.0,2.0,27.0,2.0,51.0,0.0,1.0,0.0
5.0,2.0,28.0,2.0,52.0,0.0,1.0,0.0
5.0,2.0,29.0,1.0,41.0,1.0,0.0,0.41700000000000004
5.0,2.0,30.0,2.0,30.0,1.0,1.0,0.6509999999999999
5.0,2.0,31.0,1.0,33.0,0.0,1.0,0.0
5.0,2.0,32.0,1.0,20.0,1.0,1.0,0.33899999999999997
5.0,2.0,33.0,2.0,49.0,0.0,1.0,0.0
5.0,2.0,34.0,2.0,26.0,0.0,0.0,0.0
5.0,2.0,35.0,1.0,34.0,0.0,1.0,0.0
5.0,2.0,36.0,2.0,43.0,0.0,1.0,0.0
5.0,2.0,37.0,2.0,48.0,0.0,1.0,0.0
5.0,2.0,38.0,2.0,44.0,1.0,0.0,0.34299999999999997
5.0,2.0,39.0,1.0,36.0,0.0,1.0,0.0
