Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
5, 1, 26, 1, 18,1,1, 1.066
5, 1, 27, 1, 22,0,0, 0.000
5, 1, 28, 1, 41,0,1, 0.000
5, 1, 29, 2, 24,0,0, 0.000
5, 1, 30, 2, 27,1,1, 1.067
5, 1, 31, 1, 15,0,0, 0.000
5, 1, 32, 1, 35,0,1, 0.000
5, 1, 33, 2, 29,0,0, 0.000
5, 1, 34, 2, 51,0,1, 0.000
5, 1, 35, 2, 44,0,1, 0.000
5, 1, 36, 1, 21,1,1, 0.762
5, 1, 37, 2, 47,0,1, 0.000
5, 1, 38, 1, 16,1,1, 0.908
5, 1, 39, 1, 39,0,1, 0.000
2, 2, 0, 2, 26,1,1, 0.674
2, 2, 1, 2, 27,1,1, 0.771
2, 2, 2, 1, 13,0,0, 0.000
2, 2, 3, 2, 44,0,1, 0.000
2, 2, 4, 1, 20,1,1, 0.789
2, 2, 5, 2, 25,0,0, 0.000
2, 2, 6, 1, 39,0,1, 0.000
2, 2, 7, 2, 51,1,0, 0.766
2, 2, 8, 1, 16,0,0, 0.000
2, 2, 9, 1, 33,1,0, 0.961
2, 2, 10, 1, 15,0,0, 0.000
2, 2, 11, 2, 28,0,0, 0.000
2, 2, 12, 2, 50,0,1, 0.000
2, 2, 13, 2, 47,0,1, 0.000
2, 2, 14, 1, 21,1,1, 0.931
2, 2, 15, 1, 38,1,0, 0.737
2, 2, 16, 2, 46,0,1, 0.000
2, 2, 17, 2, 48,0,1, 0.000
2, 2, 18, 1, 14,0,0, 0.000
2, 2, 19, 2, 30,0,0, 0.000
2, 2, 20, 2, 31,1,1, 0.592
2, 2, 21, 2, 23,0,0, 0.000
2, 2, 22, 1, 18,1,1, 0.730
2, 2, 23, 2, 52,0,1, 0.000
2, 2, 24, 1, 19,0,0, 0.000
2, 2, 25, 1, 34,0,1, 0.000
2, 2, 26, 2, 29,1,1, 0.722
2, 2, 27, 1, 22,0,0, 0.000
2, 2, 28, 1, 36,0,1, 0.000
2, 2, 29, 2, 32,1,1, 0.800
2, 2, 30, 1, 37,0,1, 0.000
2, 2, 31, 2, 24,1,1, 0.869
2, 2, 32, 1, 17,0,0, 0.000
2, 2, 33, 1, 35,1,0, 0.817
2, 2, 34, 1, 42,0,1, 0.000
2, 2, 35, 2, 43,1,0, 0.772
2, 2, 36, 1, 41,1,0, 0.886
2, 2, 37, 2, 49,0,1, 0.000
2, 2, 38, 2, 45,0,1, 0.000
2, 2, 39, 1, 40,0,1, 0.000
